Departamento: ANTIOQUIA, Municipio: MEDELLÍN, Centro Poblado: MEDELLÍN, Tipo Centro Poblado: CABECERA MUNICIPAL (CM), Código Departamento: 5, Código Municipio: 5001, Código Centro Poblado: 5001000, Latitud: 6,24858636743, Longitud: -75,5760017134, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: ANTIOQUIA, Municipio: APARTADÓ, Centro Poblado: EL REPOSO, Tipo Centro Poblado: CABECERA CORREGIMIENTO MUNICIPAL (C), Código Departamento: 5, Código Municipio: 5045, Código Centro Poblado: 5045009, Latitud: 7,79943428324, Longitud: -76,6538601029, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: ANTIOQUIA, Municipio: APARTADÓ, Centro Poblado: BAJO DEL OSO, Tipo Centro Poblado: CENTRO POBLADO (CP), Código Departamento: 5, Código Municipio: 5045, Código Centro Poblado: 5045010, Latitud: 7,91005770908, Longitud: -76,6253010519, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: ANTIOQUIA, Municipio: APARTADÓ, Centro Poblado: EL SALVADOR, Tipo Centro Poblado: CABECERA CORREGIMIENTO MUNICIPAL (C), Código Departamento: 5, Código Municipio: 5045, Código Centro Poblado: 5045011, Latitud: 7,87833529517, Longitud: -76,6486044422, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: ANTIOQUIA, Municipio: APARTADÓ, Centro Poblado: PUERTO GIRÓN, Tipo Centro Poblado: CENTRO POBLADO (CP), Código Departamento: 5, Código Municipio: 5045, Código Centro Poblado: 5045014, Latitud: 7,90564946097, Longitud: -76,7370733509, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: ANTIOQUIA, Municipio: APARTADÓ, Centro Poblado: LOMA VERDE, Tipo Centro Poblado: CENTRO POBLADO (CP), Código Departamento: 5, Código Municipio: 5045, Código Centro Poblado: 5045015, Latitud: 7,82398081903, Longitud: -76,6436037404, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: ANTIOQUIA, Municipio: APARTADÓ, Centro Poblado: SAN PABLO, Tipo Centro Poblado: CENTRO POBLADO (CP), Código Departamento: 5, Código Municipio: 5045, Código Centro Poblado: 5045016, Latitud: 7,89863050266, Longitud: -76,715702319, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: ANTIOQUIA, Municipio: ARBOLETES, Centro Poblado: ARBOLETES, Tipo Centro Poblado: CABECERA MUNICIPAL (CM), Código Departamento: 5, Código Municipio: 5051, Código Centro Poblado: 5051000, Latitud: 8,84991827334, Longitud: -76,4266581639, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: ANTIOQUIA, Municipio: ARBOLETES, Centro Poblado: BUENOS AIRES, Tipo Centro Poblado: CABECERA CORREGIMIENTO MUNICIPAL (C), Código Departamento: 5, Código Municipio: 5051, Código Centro Poblado: 5051001, Latitud: 8,61124728077, Longitud: -76,2826485164, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: ANTIOQUIA, Municipio: ARBOLETES, Centro Poblado: EL CARMELO, Tipo Centro Poblado: CABECERA CORREGIMIENTO MUNICIPAL (C), Código Departamento: 5, Código Municipio: 5051, Código Centro Poblado: 5051003, Latitud: 8,61641933073, Longitud: -76,3817990632, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: ANTIOQUIA, Municipio: ARBOLETES, Centro Poblado: LAS NARANJITAS, Tipo Centro Poblado: CABECERA CORREGIMIENTO MUNICIPAL (C), Código Departamento: 5, Código Municipio: 5051, Código Centro Poblado: 5051005, Latitud: 8,52928930038, Longitud: -76,3334541791, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: ANTIOQUIA, Municipio: ARBOLETES, Centro Poblado: EL YESO, Tipo Centro Poblado: CASERÍO (CAS), Código Departamento: 5, Código Municipio: 5051, Código Centro Poblado: 5051008, Latitud: 8,61627283218, Longitud: -76,4764811924, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: ANTIOQUIA, Municipio: ARBOLETES, Centro Poblado: LA TRINIDAD, Tipo Centro Poblado: CABECERA CORREGIMIENTO MUNICIPAL (C), Código Departamento: 5, Código Municipio: 5051, Código Centro Poblado: 5051009, Latitud: 8,62509364034, Longitud: -76,5080581557, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: ANTIOQUIA, Municipio: ARBOLETES, Centro Poblado: LAS PLATAS (SANTAFÉ), Tipo Centro Poblado: CABECERA INSPECCIÓN DE POLICÍA (IP), Código Departamento: 5, Código Municipio: 5051, Código Centro Poblado: 5051010, Latitud: 8,58092456776, Longitud: -76,4404830954, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: ANTIOQUIA, Municipio: ARBOLETES, Centro Poblado: LA CANDELARIA, Tipo Centro Poblado: CABECERA CORREGIMIENTO MUNICIPAL (C), Código Departamento: 5, Código Municipio: 5051, Código Centro Poblado: 5051011, Latitud: 8,65652472732, Longitud: -76,4502319517, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: ANTIOQUIA, Municipio: ARBOLETES, Centro Poblado: EL GUADUAL, Tipo Centro Poblado: CASERÍO (CAS), Código Departamento: 5, Código Municipio: 5051, Código Centro Poblado: 5051014, Latitud: 8,48699752944, Longitud: -76,3848794836, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: ANTIOQUIA, Municipio: ARGELIA, Centro Poblado: ARGELIA, Tipo Centro Poblado: CABECERA MUNICIPAL (CM), Código Departamento: 5, Código Municipio: 5055, Código Centro Poblado: 5055000, Latitud: 5,73147922832, Longitud: -75,1410633595, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: ANTIOQUIA, Municipio: ARMENIA, Centro Poblado: ARMENIA, Tipo Centro Poblado: CABECERA MUNICIPAL (CM), Código Departamento: 5, Código Municipio: 5059, Código Centro Poblado: 5059000, Latitud: 6,15567240561, Longitud: -75,7866245369, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: ANTIOQUIA, Municipio: ARMENIA, Centro Poblado: LA HERRADURA, Tipo Centro Poblado: CABECERA CORREGIMIENTO MUNICIPAL (C), Código Departamento: 5, Código Municipio: 5059, Código Centro Poblado: 5059001, Latitud: 6,14659274967, Longitud: -75,8066530513, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: ANTIOQUIA, Municipio: ARMENIA, Centro Poblado: EL SOCORRO, Tipo Centro Poblado: CASERÍO (CAS), Código Departamento: 5, Código Municipio: 5059, Código Centro Poblado: 5059003, Latitud: 6,14616653119, Longitud: -75,7851221151, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: ANTIOQUIA, Municipio: ARMENIA, Centro Poblado: FILO SECO, Tipo Centro Poblado: CENTRO POBLADO (CP), Código Departamento: 5, Código Municipio: 5059, Código Centro Poblado: 5059006, Latitud: 6,1425221797, Longitud: -75,8118735322, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: ANTIOQUIA, Municipio: ARMENIA, Centro Poblado: PALMICHAL, Tipo Centro Poblado: CENTRO POBLADO (CP), Código Departamento: 5, Código Municipio: 5059, Código Centro Poblado: 5059009, Latitud: 6,159533401, Longitud: -75,806715378, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: ANTIOQUIA, Municipio: BARBOSA, Centro Poblado: BARBOSA, Tipo Centro Poblado: CABECERA MUNICIPAL (CM), Código Departamento: 5, Código Municipio: 5079, Código Centro Poblado: 5079000, Latitud: 6,4392260115, Longitud: -75,3316403017, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: ANTIOQUIA, Municipio: BARBOSA, Centro Poblado: HATILLO, Tipo Centro Poblado: CABECERA CORREGIMIENTO MUNICIPAL (C), Código Departamento: 5, Código Municipio: 5079, Código Centro Poblado: 5079001, Latitud: 6,41066432646, Longitud: -75,3926606393, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: ANTIOQUIA, Municipio: BARBOSA, Centro Poblado: PLATANITO, Tipo Centro Poblado: CENTRO POBLADO (CP), Código Departamento: 5, Código Municipio: 5079, Código Centro Poblado: 5079005, Latitud: 6,40517673757, Longitud: -75,4068698995, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: ANTIOQUIA, Municipio: BARBOSA, Centro Poblado: ISAZA, Tipo Centro Poblado: CENTRO POBLADO (CP), Código Departamento: 5, Código Municipio: 5079, Código Centro Poblado: 5079008, Latitud: 6,42041888174, Longitud: -75,3607631808, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: ANTIOQUIA, Municipio: BARBOSA, Centro Poblado: POPALITO, Tipo Centro Poblado: CABECERA CORREGIMIENTO MUNICIPAL (C), Código Departamento: 5, Código Municipio: 5079, Código Centro Poblado: 5079014, Latitud: 6,47359441304, Longitud: -75,2837919226, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: ANTIOQUIA, Municipio: BARBOSA, Centro Poblado: YARUMITO, Tipo Centro Poblado: CENTRO POBLADO (CP), Código Departamento: 5, Código Municipio: 5079, Código Centro Poblado: 5079016, Latitud: 6,457457349, Longitud: -75,30373386, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: ANTIOQUIA, Municipio: BARBOSA, Centro Poblado: TABLAZO - HATILLO, Tipo Centro Poblado: CENTRO POBLADO (CP), Código Departamento: 5, Código Municipio: 5079, Código Centro Poblado: 5079017, Latitud: 6,41887682667, Longitud: -75,4133044027, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: ANTIOQUIA, Municipio: BARBOSA, Centro Poblado: EL PARAISO, Tipo Centro Poblado: CENTRO POBLADO (CP), Código Departamento: 5, Código Municipio: 5079, Código Centro Poblado: 5079018, Latitud: 6,41314092295, Longitud: -75,414864188, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: ANTIOQUIA, Municipio: BARBOSA, Centro Poblado: EL SALADITO, Tipo Centro Poblado: CENTRO POBLADO (CP), Código Departamento: 5, Código Municipio: 5079, Código Centro Poblado: 5079019, Latitud: 6,407348404, Longitud: -75,401844893, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: ANTIOQUIA, Municipio: BARBOSA, Centro Poblado: LOMITA 1, Tipo Centro Poblado: CENTRO POBLADO (CP), Código Departamento: 5, Código Municipio: 5079, Código Centro Poblado: 5079020, Latitud: 6,41825456822, Longitud: -75,4069890912, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: ANTIOQUIA, Municipio: BARBOSA, Centro Poblado: LOMITA 2, Tipo Centro Poblado: CENTRO POBLADO (CP), Código Departamento: 5, Código Municipio: 5079, Código Centro Poblado: 5079021, Latitud: 6,41573346658, Longitud: -75,4077713014, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: ANTIOQUIA, Municipio: BARBOSA, Centro Poblado: LA PRIMAVERA, Tipo Centro Poblado: CENTRO POBLADO (CP), Código Departamento: 5, Código Municipio: 5079, Código Centro Poblado: 5079022, Latitud: 6,41389608409, Longitud: -75,4062648681, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: ANTIOQUIA, Municipio: BARBOSA, Centro Poblado: TAMBORCITO, Tipo Centro Poblado: CENTRO POBLADO (CP), Código Departamento: 5, Código Municipio: 5079, Código Centro Poblado: 5079023, Latitud: 6,45219478807, Longitud: -75,3111625975, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: ANTIOQUIA, Municipio: BELMIRA, Centro Poblado: BELMIRA, Tipo Centro Poblado: CABECERA MUNICIPAL (CM), Código Departamento: 5, Código Municipio: 5086, Código Centro Poblado: 5086000, Latitud: 6,60615865921, Longitud: -75,6673737242, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: ANTIOQUIA, Municipio: BELMIRA, Centro Poblado: LABORES, Tipo Centro Poblado: CABECERA CORREGIMIENTO MUNICIPAL (C), Código Departamento: 5, Código Municipio: 5086, Código Centro Poblado: 5086001, Latitud: 6,70979191028, Longitud: -75,6125065279, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: ANTIOQUIA, Municipio: BELMIRA, Centro Poblado: RÍO ARRIBA, Tipo Centro Poblado: CENTRO POBLADO (CP), Código Departamento: 5, Código Municipio: 5086, Código Centro Poblado: 5086003, Latitud: 6,61333788559, Longitud: -75,6718134407, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: ANTIOQUIA, Municipio: BELLO, Centro Poblado: BELLO, Tipo Centro Poblado: CABECERA MUNICIPAL (CM), Código Departamento: 5, Código Municipio: 5088, Código Centro Poblado: 5088000, Latitud: 6,33406558292, Longitud: -75,5546673053, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: ANTIOQUIA, Municipio: BELLO, Centro Poblado: POTRERITO, Tipo Centro Poblado: CASERÍO (CAS), Código Departamento: 5, Código Municipio: 5088, Código Centro Poblado: 5088008, Latitud: 6,331287917, Longitud: -75,581125733, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: ANTIOQUIA, Municipio: BELLO, Centro Poblado: SAN FÉLIX, Tipo Centro Poblado: CABECERA CORREGIMIENTO MUNICIPAL (C), Código Departamento: 5, Código Municipio: 5088, Código Centro Poblado: 5088013, Latitud: 6,34061054762, Longitud: -75,6089691966, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: ANTIOQUIA, Municipio: BELLO, Centro Poblado: EL PINAR, Tipo Centro Poblado: CENTRO POBLADO (CP), Código Departamento: 5, Código Municipio: 5088, Código Centro Poblado: 5088018, Latitud: 6,30109168619, Longitud: -75,5300927755, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: ANTIOQUIA, Municipio: BELLO, Centro Poblado: EL ALBERGUE, Tipo Centro Poblado: CENTRO POBLADO (CP), Código Departamento: 5, Código Municipio: 5088, Código Centro Poblado: 5088020, Latitud: 6,30706551641, Longitud: -75,5364647983, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: ANTIOQUIA, Municipio: BELLO, Centro Poblado: LA CHINA, Tipo Centro Poblado: CENTRO POBLADO (CP), Código Departamento: 5, Código Municipio: 5088, Código Centro Poblado: 5088022, Latitud: 6,39851131551, Longitud: -75,6148776785, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: ANTIOQUIA, Municipio: BELLO, Centro Poblado: LA UNIÓN, Tipo Centro Poblado: CENTRO POBLADO (CP), Código Departamento: 5, Código Municipio: 5088, Código Centro Poblado: 5088023, Latitud: 6,38242101183, Longitud: -75,62123505, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: ANTIOQUIA, Municipio: BETANIA, Centro Poblado: BETANIA, Tipo Centro Poblado: CABECERA MUNICIPAL (CM), Código Departamento: 5, Código Municipio: 5091, Código Centro Poblado: 5091000, Latitud: 5,74619656152, Longitud: -75,9767139414, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: ANTIOQUIA, Municipio: BETANIA, Centro Poblado: SAN LUIS, Tipo Centro Poblado: CENTRO POBLADO (CP), Código Departamento: 5, Código Municipio: 5091, Código Centro Poblado: 5091003, Latitud: 5,753500129, Longitud: -75,986423315, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: ANTIOQUIA, Municipio: BETULIA, Centro Poblado: BETULIA, Tipo Centro Poblado: CABECERA MUNICIPAL (CM), Código Departamento: 5, Código Municipio: 5093, Código Centro Poblado: 5093000, Latitud: 6,11525553285, Longitud: -75,9845155699, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: ANTIOQUIA, Municipio: BETULIA, Centro Poblado: ALTAMIRA, Tipo Centro Poblado: CABECERA CORREGIMIENTO MUNICIPAL (C), Código Departamento: 5, Código Municipio: 5093, Código Centro Poblado: 5093001, Latitud: 6,21966316534, Longitud: -75,9492537852, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: ANTIOQUIA, Municipio: CIUDAD BOLÍVAR, Centro Poblado: CIUDAD BOLÍVAR, Tipo Centro Poblado: CABECERA MUNICIPAL (CM), Código Departamento: 5, Código Municipio: 5101, Código Centro Poblado: 5101000, Latitud: 5,85027282845, Longitud: -76,0215106815, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: ANTIOQUIA, Municipio: CIUDAD BOLÍVAR, Centro Poblado: SAN BERNARDO DE LOS FARALLONES, Tipo Centro Poblado: CABECERA CORREGIMIENTO MUNICIPAL (C), Código Departamento: 5, Código Municipio: 5101, Código Centro Poblado: 5101002, Latitud: 5,79957939591, Longitud: -76,0290562941, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: ANTIOQUIA, Municipio: CIUDAD BOLÍVAR, Centro Poblado: ALFONSO LÓPEZ (SAN GREGORIO), Tipo Centro Poblado: CABECERA CORREGIMIENTO MUNICIPAL (C), Código Departamento: 5, Código Municipio: 5101, Código Centro Poblado: 5101006, Latitud: 5,89561031281, Longitud: -75,9570553979, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: ANTIOQUIA, Municipio: CIUDAD BOLÍVAR, Centro Poblado: VILLA ALEGRÍA, Tipo Centro Poblado: CENTRO POBLADO (CP), Código Departamento: 5, Código Municipio: 5101, Código Centro Poblado: 5101008, Latitud: 5,7829498807, Longitud: -76,0135239893, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: ANTIOQUIA, Municipio: CIUDAD BOLÍVAR, Centro Poblado: EL CABRERO - BOLÍVAR ARRIBA, Tipo Centro Poblado: CENTRO POBLADO (CP), Código Departamento: 5, Código Municipio: 5101, Código Centro Poblado: 5101010, Latitud: 5,86598609631, Longitud: -76,035648809, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: ANTIOQUIA, Municipio: BRICEÑO, Centro Poblado: BRICEÑO, Tipo Centro Poblado: CABECERA MUNICIPAL (CM), Código Departamento: 5, Código Municipio: 5107, Código Centro Poblado: 5107000, Latitud: 7,11280551402, Longitud: -75,550356304, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: ANTIOQUIA, Municipio: BRICEÑO, Centro Poblado: BERLÍN (PUEBLO NUEVO), Tipo Centro Poblado: CABECERA CORREGIMIENTO MUNICIPAL (C), Código Departamento: 5, Código Municipio: 5107, Código Centro Poblado: 5107001, Latitud: 7,10758450218, Longitud: -75,6259338689, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: ANTIOQUIA, Municipio: BRICEÑO, Centro Poblado: EL ROBLAL, Tipo Centro Poblado: CABECERA INSPECCIÓN DE POLICÍA (IP), Código Departamento: 5, Código Municipio: 5107, Código Centro Poblado: 5107002, Latitud: 7,13799769856, Longitud: -75,5869983287, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: ANTIOQUIA, Municipio: BRICEÑO, Centro Poblado: LAS AURAS, Tipo Centro Poblado: CABECERA CORREGIMIENTO MUNICIPAL (C), Código Departamento: 5, Código Municipio: 5107, Código Centro Poblado: 5107003, Latitud: 7,19389479161, Longitud: -75,515195996, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: ANTIOQUIA, Municipio: BRICEÑO, Centro Poblado: TRAVESIAS, Tipo Centro Poblado: CASERÍO (CAS), Código Departamento: 5, Código Municipio: 5107, Código Centro Poblado: 5107004, Latitud: 7,13372860437, Longitud: -75,5723162191, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: ANTIOQUIA, Municipio: BURITICÁ, Centro Poblado: BURITICÁ, Tipo Centro Poblado: CABECERA MUNICIPAL (CM), Código Departamento: 5, Código Municipio: 5113, Código Centro Poblado: 5113000, Latitud: 6,72064775464, Longitud: -75,9070561536, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: ANTIOQUIA, Municipio: BURITICÁ, Centro Poblado: EL NARANJO, Tipo Centro Poblado: CABECERA INSPECCIÓN DE POLICÍA (IP), Código Departamento: 5, Código Municipio: 5113, Código Centro Poblado: 5113001, Latitud: 0,, Longitud: 0,, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: ANTIOQUIA, Municipio: BURITICÁ, Centro Poblado: GUARCO, Tipo Centro Poblado: CABECERA INSPECCIÓN DE POLICÍA (IP), Código Departamento: 5, Código Municipio: 5113, Código Centro Poblado: 5113002, Latitud: 0,, Longitud: 0,, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: ANTIOQUIA, Municipio: BURITICÁ, Centro Poblado: TABACAL, Tipo Centro Poblado: CABECERA CORREGIMIENTO MUNICIPAL (C), Código Departamento: 5, Código Municipio: 5113, Código Centro Poblado: 5113003, Latitud: 6,80595628177, Longitud: -75,9145042996, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: ANTIOQUIA, Municipio: BURITICÁ, Centro Poblado: URARCO, Tipo Centro Poblado: CABECERA CORREGIMIENTO MUNICIPAL (C), Código Departamento: 5, Código Municipio: 5113, Código Centro Poblado: 5113004, Latitud: 0,, Longitud: 0,, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: ANTIOQUIA, Municipio: BURITICÁ, Centro Poblado: LA ANGELINA, Tipo Centro Poblado: CABECERA INSPECCIÓN DE POLICÍA (IP), Código Departamento: 5, Código Municipio: 5113, Código Centro Poblado: 5113005, Latitud: 0,, Longitud: 0,, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: ANTIOQUIA, Municipio: BURITICÁ, Centro Poblado: LA MARIELA, Tipo Centro Poblado: CASERÍO (CAS), Código Departamento: 5, Código Municipio: 5113, Código Centro Poblado: 5113008, Latitud: 6,72691917512, Longitud: -75,9065086894, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: ANTIOQUIA, Municipio: CÁCERES, Centro Poblado: CÁCERES, Tipo Centro Poblado: CABECERA MUNICIPAL (CM), Código Departamento: 5, Código Municipio: 5120, Código Centro Poblado: 5120000, Latitud: 7,57831474335, Longitud: -75,3523573153, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: ANTIOQUIA, Municipio: CÁCERES, Centro Poblado: EL JARDÍN (TAMANÁ), Tipo Centro Poblado: CABECERA CORREGIMIENTO MUNICIPAL (C), Código Departamento: 5, Código Municipio: 5120, Código Centro Poblado: 5120002, Latitud: 7,75477393165, Longitud: -75,2538865201, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: ANTIOQUIA, Municipio: CÁCERES, Centro Poblado: GUARUMO, Tipo Centro Poblado: CABECERA CORREGIMIENTO MUNICIPAL (C), Código Departamento: 5, Código Municipio: 5120, Código Centro Poblado: 5120003, Latitud: 7,85453130984, Longitud: -75,2092173931, Distrito: nan, Tipo Municipio: MUNICIPIO
Departamento: ANTIOQUIA, Municipio: CÁCERES, Centro Poblado: MANIZALES, Tipo Centro Poblado: CABECERA CORREGIMIENTO MUNICIPAL (C), Código Departamento: 5, Código Municipio: 5120, Código Centro Poblado: 5120004, Latitud: 7,83683946506, Longitud: -75,4143628513, Distrito: nan, Tipo Municipio: MUNICIPIO
